,orgA_id,orgB_id,ks,pval,orgA_label,orgB_label,correct
653,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,crypto,0.9017341040462428,1.1567320144615214e-263,2,-1,False
141,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,crypto,0.9017341040462428,2.8571093334720308e-129,10,-1,False
13,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,crypto,0.9017341040462428,1.91725384344319e-198,13,-1,False
1037,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,crypto,0.9017341040462428,2.57e-322,0,-1,False
1341,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,elcomerciocom,0.901769684534496,3.06e-322,16,-1,False
477,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,tassagency_en,0.9017891900910198,1.3926258677230928e-281,12,-1,False
883,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,PressTV,0.9017894682613674,8e-323,9,-1,False
732,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,scroll_in,0.9017969076473047,4.1e-322,2,-1,False
2115,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,yonhapcn,0.9018023617153511,1.38264674332273e-104,11,-1,False
193,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,FabrizioRomano,0.9018103712795336,4.160017447690496e-184,10,-1,False
827,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,RTErdogan,0.9018204263630166,4.654467196441469e-167,9,-1,False
700,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,the_hindu,0.9018292252277703,0.0,2,-1,False
199,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,YinonMagal,0.9018501097522734,1.0149772718027408e-183,10,-1,False
91,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,SkyNews,0.9018619399951215,0.0,13,-1,False
191,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,manoramanews,0.9018704255895906,3.24737197572434e-186,10,-1,False
582,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,eldiario,0.9018956199922803,2.57e-322,4,-1,False
826,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,grupoeldeber,0.9018998347833033,3.4e-322,9,-1,False
1320,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,nytimes,0.9019061897622618,3.2e-322,16,-1,False
680,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,nytimes,0.9019061897622618,3.16e-322,2,-1,False
169,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,tengrinewskz,0.9019329668380919,4.478239279546632e-192,10,-1,False
2167,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,manniefabian,0.9019346230820547,8.059939293584476e-104,11,-1,False
1761,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,business,0.9019516881399612,0.0,5,-1,False
1051,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,cnnbrk,0.9019607843137255,3.4e-322,0,-1,False
2075,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,cnnbrk,0.9019607843137255,2.9496632940126687e-84,11,-1,False
1563,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,cnnbrk,0.9019607843137255,4.9287375270452586e-241,14,-1,False
667,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,cnnbrk,0.9019607843137255,1.1159906387637338e-245,2,-1,False
27,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,cnnbrk,0.9019607843137255,1.5204011017210108e-187,13,-1,False
1691,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,cnnbrk,0.9019607843137255,3.85e-322,5,-1,False
155,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,cnnbrk,0.9019607843137255,3.019921745831556e-124,10,-1,False
1307,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,cnnbrk,0.9019607843137255,2.2402184787249356e-236,16,-1,False
806,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,dpa,0.9019998843997457,1.4955089845378351e-161,9,-1,False
891,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,ZelenskaUA,0.9019998843997457,1.4955089845378351e-161,9,-1,False
2024,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,telesurenglish,0.9020293911826452,1.7515882959373564e-29,7,-1,False
1174,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,aya_velazquez,0.9020312076134983,1.4379005630444858e-215,1,-1,False
1158,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,beholdisrael,0.9020312076134983,1.4379005630444858e-215,1,-1,False
1782,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,clarincom,0.9021216187489558,0.0,5,-1,False
2101,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,agenciabrasil,0.9021372328458943,1.0561723998590887e-96,11,-1,False
1973,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,agenciabrasil,0.9021372328458943,7.720339816629314e-29,7,-1,False
499,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,PressTV,0.9021427326216872,0.0,12,-1,False
672,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,ndtv,0.9021640298236043,3.2e-322,2,-1,False
248,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,kairalinews,0.9021926582902192,6.749078778070909e-188,10,-1,False
817,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,NHKWORLD_News,0.9021965154543435,6.719357200212512e-156,9,-1,False
495,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,danielamram3,0.9022216118451698,2.37e-322,12,-1,False
1645,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,Republic_Bharat,0.9022544015036476,0.0,14,-1,False
701,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,elcomerciocom,0.9022826365734804,3.06e-322,2,-1,False
1052,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,MehrnewsCom,0.9023136246786633,1.6603015914349592e-291,0,-1,False
1692,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,MehrnewsCom,0.9023136246786633,1.66086486e-316,5,-1,False
28,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,MehrnewsCom,0.9023136246786633,5.667504537576916e-173,13,-1,False
668,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,MehrnewsCom,0.9023136246786633,1.4916800642393015e-222,2,-1,False
1564,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,MehrnewsCom,0.9023136246786633,1.1070945128712131e-218,14,-1,False
97,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,business,0.9023194704128557,0.0,13,-1,False
224,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,El_Universal_Mx,0.9023526205831592,1.8455780015723537e-201,10,-1,False
2151,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,espectadorccs,0.9023638232271326,2.7019581574670617e-110,11,-1,False
417,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,ZelenskyyUa,0.9023646698955886,0.0,12,-1,False
727,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,AJEnglish,0.9023649381644608,3.16e-322,2,-1,False
221,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,tassagency_en,0.9023746701846965,3.8942008078179735e-116,10,-1,False
1117,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,tassagency_en,0.9023746701846965,1.0543629397936941e-285,0,-1,False
1373,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,tassagency_en,0.9023746701846965,1.9459613646819027e-211,16,-1,False
93,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,tassagency_en,0.9023746701846965,6.934274804998379e-171,13,-1,False
2013,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,tassagency_en,0.9023746701846965,7.201249842864186e-27,7,-1,False
2141,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,tassagency_en,0.9023746701846965,2.3642811418794366e-80,11,-1,False
733,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,tassagency_en,0.9023746701846965,7.590199278157848e-219,2,-1,False
1757,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,tassagency_en,0.9023746701846965,9.6403501031768e-310,5,-1,False
1629,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,tassagency_en,0.9023746701846965,2.9725519720136614e-215,14,-1,False
2173,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,UltimaHoracom,0.9024457268480351,7.917877361218673e-112,11,-1,False
1044,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,minuto30com,0.9024718913852369,0.0,0,-1,False
1211,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,RTErdogan,0.9024864351429616,1.3952653569592844e-194,1,-1,False
1654,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,clarincom,0.9024894010218502,4.94e-322,14,-1,False
1398,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,clarincom,0.9024894010218502,5.14e-322,16,-1,False
118,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,clarincom,0.9024894010218502,1.01e-321,13,-1,False
220,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,scroll_in,0.9024933834795933,4.4209400276988056e-195,10,-1,False
522,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,CanalRed_TV,0.9025285622648705,2.86673254e-315,4,-1,False
420,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,WatcherGuru,0.9025287067575343,2.797226466985093e-228,12,-1,False
1627,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,SkyNews,0.9025453178381625,0.0,14,-1,False
168,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,nytimes,0.9025487256371814,3.66469991852624e-190,10,-1,False
1222,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,eldiario,0.9025702382617344,0.0,1,-1,False
758,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,clarincom,0.9025981084900533,4.84e-322,2,-1,False
204,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,YosephHaddad,0.9026477042058468,1.4485901844341825e-145,10,-1,False
1684,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,minuto30com,0.9026578189683778,0.0,5,-1,False
1275,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,ZelenskaUA,0.9026658931796907,2.1937500159993977e-187,1,-1,False
1190,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,dpa,0.9026658931796907,2.1937500159993977e-187,1,-1,False
1142,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,clarincom,0.9027239707912784,0.0,0,-1,False
1722,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,grupoeldeber,0.902747436090498,0.0,5,-1,False
731,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,SkyNews,0.9027563216521668,0.0,2,-1,False
226,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,YotYotam,0.9027576197387518,4.911910315074743e-141,10,-1,False
1378,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,YotYotam,0.9027576197387518,3.890242869470142e-294,16,-1,False
738,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,YotYotam,0.9027576197387518,4.966149228950752e-308,2,-1,False
145,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,TRTArabi,0.9027709460567306,1.2551500657212354e-193,10,-1,False
824,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,Javanmardi75,0.9027746141247166,3.608312764943354e-244,9,-1,False
1084,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,the_hindu,0.9027897606811175,0.0,0,-1,False
1949,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,ESPNFC,0.9027982326951399,2.073919996479321e-28,7,-1,False
1114,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,ME_Observer_,0.902811177988759,0.0,0,-1,False
800,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,ndtv,0.9028171980636295,3e-322,9,-1,False
222,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,RoyaTV,0.9028272748871465,6.457413621304461e-189,10,-1,False
1201,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,NHKWORLD_News,0.9028625242342886,2.8427686074685165e-180,1,-1,False
390,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,beholdisrael,0.9028894233812267,4.397166081041751e-209,12,-1,False
406,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,aya_velazquez,0.9028894233812267,4.397166081041751e-209,12,-1,False
238,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,MothershipSG,0.9029567854435178,1.7988918337936416e-163,10,-1,False
254,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,CGTNOfficial,0.9029935581659719,7.087253683577064e-181,10,-1,False
939,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,UKRINFORM,0.9030080230162233,0.0,3,-1,False
20,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,minuto30com,0.9030256012412723,4.453108026423201e-278,13,-1,False
660,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,minuto30com,0.9030256012412723,1.8e-322,2,-1,False
1556,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,minuto30com,0.9030256012412723,2.2e-322,14,-1,False
1300,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,minuto30com,0.9030256012412723,2.57e-322,16,-1,False
1572,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,WatcherGuru,0.903114186851211,2.9491557606102375e-181,14,-1,False
36,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,WatcherGuru,0.903114186851211,7.42915243440242e-148,13,-1,False
2084,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,WatcherGuru,0.903114186851211,4.4129164414509306e-74,11,-1,False
164,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,WatcherGuru,0.903114186851211,3.1000330868078946e-104,10,-1,False
1316,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,WatcherGuru,0.903114186851211,2.0782656399846427e-178,16,-1,False
676,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,WatcherGuru,0.903114186851211,5.156922306900902e-184,2,-1,False
1060,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,WatcherGuru,0.903114186851211,3.6006180768021916e-231,0,-1,False
1700,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,WatcherGuru,0.903114186851211,3.542660486804679e-247,5,-1,False
58,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,grupoeldeber,0.9031152183633925,8e-322,13,-1,False
440,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,Javanmardi75,0.9031278784850364,1.5727787724666824e-288,12,-1,False
1162,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,CanalRed_TV,0.9032031805343247,3.5e-322,1,-1,False
215,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,AJEnglish,0.9032328053807768,1.637407735267596e-190,10,-1,False
1594,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,grupoeldeber,0.9033241918111835,4.05e-322,14,-1,False
2053,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,trtworld,0.903326154582436,4.901634889892902e-113,11,-1,False
841,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,euroradio,0.9033328462107664,0.0,9,-1,False
443,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,RTErdogan,0.90334465091069,3.4087294481994915e-189,12,-1,False
1139,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,PressTV,0.9033454630466822,0.0,0,-1,False
1364,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,biobio,0.9033713163247672,0.0,16,-1,False
814,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,MiddleEastEye,0.9034336472128945,3.5e-322,9,-1,False
2048,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,guardian,0.9034562656883568,3.430713417225256e-114,11,-1,False
1558,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,aya_velazquez,0.9034749034749034,1.391482465189972e-168,14,-1,False
1686,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,aya_velazquez,0.9034749034749034,2.5230782181675978e-225,5,-1,False
1670,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,beholdisrael,0.9034749034749034,2.5230782181675978e-225,5,-1,False
6,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,beholdisrael,0.9034749034749034,6.277311604480699e-139,13,-1,False
150,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,aya_velazquez,0.9034749034749034,1.6813620237304488e-99,10,-1,False
646,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,beholdisrael,0.9034749034749034,6.724261358870677e-171,2,-1,False
1046,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,aya_velazquez,0.9034749034749034,1.428758407236973e-211,0,-1,False
134,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,beholdisrael,0.9034749034749034,1.6813620237304488e-99,10,-1,False
22,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,aya_velazquez,0.9034749034749034,6.277311604480699e-139,13,-1,False
1542,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,beholdisrael,0.9034749034749034,1.391482465189972e-168,14,-1,False
1286,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,beholdisrael,0.9034749034749034,4.793976780774939e-166,16,-1,False
1302,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,aya_velazquez,0.9034749034749034,4.793976780774939e-166,16,-1,False
1030,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,beholdisrael,0.9034749034749034,1.428758407236973e-211,0,-1,False
2070,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,aya_velazquez,0.9034749034749034,1.3266738838263257e-71,11,-1,False
662,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,aya_velazquez,0.9034749034749034,6.724261358870677e-171,2,-1,False
182,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,Sota_Vision,0.903485254691689,9.654734552116443e-159,10,-1,False
422,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,dpa,0.9035241089474191,1.5456871469020094e-182,12,-1,False
507,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,ZelenskaUA,0.9035241089474191,1.5456871469020094e-182,12,-1,False
1779,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,PressTV,0.9035313906298231,0.0,5,-1,False
2211,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,Tasnimnews_EN,0.9035401394600393,2.402640549578955e-110,8,-1,False
595,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,KyivIndependent,0.9035699554095384,0.0,4,-1,False
737,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,business,0.9035827985244328,0.0,2,-1,False
156,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,MehrnewsCom,0.903605303481201,1.499312742429162e-117,10,-1,False
2161,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,A3Noticias,0.9036628198695434,6.435083882065987e-115,11,-1,False
1633,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,business,0.9036681770938046,0.0,14,-1,False
457,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,euroradio,0.903686110571086,0.0,12,-1,False
433,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,NHKWORLD_News,0.903720740002017,1.593262385886082e-175,12,-1,False
210,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,PTTVOnlineNews,0.903724000498194,4.181579940194333e-197,10,-1,False
167,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,globalnews,0.9037603569152326,5.871943314516304e-169,10,-1,False
430,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,MiddleEastEye,0.9037869115732143,0.0,12,-1,False
148,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,minuto30com,0.9038013964313422,2.5622588336111008e-163,10,-1,False
755,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,PressTV,0.9038991729027176,2.7e-322,2,-1,False
1395,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,PressTV,0.9038991729027176,2.9e-322,16,-1,False
115,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,PressTV,0.9038991729027176,4.5e-322,13,-1,False
243,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,PressTV,0.9038991729027176,9.68498582487906e-181,10,-1,False
1651,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,PressTV,0.9038991729027176,2.8e-322,14,-1,False
1723,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,RTErdogan,0.9039301310043668,1.2289392920539863e-202,5,-1,False
59,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,RTErdogan,0.9039301310043668,3.285969077325131e-129,13,-1,False
187,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,RTErdogan,0.9039301310043668,3.116219616275962e-94,10,-1,False
1083,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,RTErdogan,0.9039301310043668,1.943521326812571e-191,0,-1,False
2107,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,RTErdogan,0.9039301310043668,2.252501911067034e-68,11,-1,False
699,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,RTErdogan,0.9039301310043668,4.641374440951828e-157,2,-1,False
1979,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,RTErdogan,0.9039301310043668,3.483858968632501e-25,7,-1,False
1595,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,RTErdogan,0.9039301310043668,4.838654257650521e-155,14,-1,False
1339,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,RTErdogan,0.9039301310043668,8.864565575455545e-153,16,-1,False
207,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,ATBDigital,0.9040281157069479,8.042188678610165e-188,10,-1,False
189,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,elcomerciocom,0.9040779687099256,1.0653748853380411e-188,10,-1,False
2099,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,akipress,0.9040867389491243,7.905387544552447e-102,11,-1,False
1574,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,dpa,0.9041095890410958,3.5892221248731994e-150,14,-1,False
1062,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,dpa,0.9041095890410958,1.7183037149926533e-184,0,-1,False
1702,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,dpa,0.9041095890410958,4.7539534115713475e-195,5,-1,False
123,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,ZelenskaUA,0.9041095890410958,9.404953994258603e-126,13,-1,False
678,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,dpa,0.9041095890410958,3.7329954228948703e-152,2,-1,False
1787,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,ZelenskaUA,0.9041095890410958,4.7539534115713475e-195,5,-1,False
763,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,ZelenskaUA,0.9041095890410958,3.7329954228948703e-152,2,-1,False
1318,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,dpa,0.9041095890410958,1.9819813431897735e-148,16,-1,False
38,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,dpa,0.9041095890410958,9.404953994258603e-126,13,-1,False
